name,channel,link,rss_url,platform,confidence,topic,geography,group,notes
"Matt Yglesias","Slow Boring","https://www.slowboring.com","https://www.slowboring.com/feed","Newsletter - Substack","HIGH","Finance/Economics, Politics","Washington, D.C.","Money & Work, Power & Politics","Substack /feed"
"Matthew Beat","Mr. Beat","https://www.youtube.com/channel/UCmYesELO6axBrCuSpf7S9DQ","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","History, Education","Lawrence, KS","Civic Life, Culture & Media","fetch https://www.youtube.com/channel/UCmYesELO6axBrCuSpf7S9DQ extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Matthew C. Klein","The Overshoot","https://theovershoot.co","https://theovershoot.co/feed","Newsletter - Substack","HIGH","Finance/Economics","San Francisco, CA","Money & Work","Substack /feed"
"Matthew Zeitlin","Footnoted","https://www.footnoted.com","https://www.footnoted.com/feed","Newsletter - Beehiiv","HIGH","Law/Legal Issues","National - US","Power & Politics","Beehiiv /feed"
"Mattia Peretti","News Alchemists","https://www.newsalchemists.com","https://www.newsalchemists.com/rss","Newsletter - Ghost","HIGH","Media/Power, Tech, Careers","United Kingdom","Money & Work, Culture & Media","Ghost /rss"
"Maureen Kelleher","Board Rule","https://board-rule.ghost.io","https://board-rule.ghost.io/rss","Newsletter - Ghost","HIGH","Local, Government Accountability, Politics","Chicago, IL","Power & Politics, Civic Life","Ghost /rss"
"Max Levy","Sequencer Magazine","sequencermag.com","sequencermag.com/rss","Newsletter - Ghost","HIGH","Science, Health/Wellness, Climate/Environment","Los Angeles, CA","Science, Health & Environment","Ghost /rss"
"Meena Thiruvengadam","Travel with Meena","https://travelwithmeena.com","https://travelwithmeena.com/feed","Website","MEDIUM","Travel","Chicago, IL","Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Megalag","The Honey Trap","https://www.youtube.com/@MegaLag","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Investigative, Tech, World","International","Journalism Formats, Money & Work, General News","fetch https://www.youtube.com/@MegaLag extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Meghann Cuniff","Legal Affairs and Trials","https://www.legalaffairsandtrials.com","https://www.legalaffairsandtrials.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues, Entertainment/Hollywood","Los Angeles, CA","Culture & Media, Power & Politics","Substack /feed"
"Mel Buer","Words About Work","https://wordsaboutwork.blog/support-waw","https://wordsaboutwork.blog/support-waw/rss","Newsletter - Ghost","HIGH","Activism, Labor","National - US","Social Issues, Money & Work","Ghost /rss"
"Melinda Wenner Moyer","Now What","https://melindawmoyer.substack.com","https://melindawmoyer.substack.com/feed","Newsletter - Substack","HIGH","Science, Parenting","New York, NY","Lifestyle & Personal Life, Science, Health & Environment","Substack /feed"
"Melissa Bunni Elian","The Leveler News","https://www.thelevelernews.com","https://www.thelevelernews.com/feed","Website","MEDIUM","Local News","New York - US","Civic Life","WordPress likely; custom sites may 404"
"Melissa del Bosque","The Border Chronicle","https://www.theborderchronicle.com","https://www.theborderchronicle.com/rss","Newsletter - Ghost","HIGH","Immigration","Tucson, AZ","Social Issues","Ghost /rss"
"Mercedes Schneider","Mercedes Schneider","https://deutsch29.wordpress.com","https://deutsch29.wordpress.com/feed","Website","MEDIUM","Education","New Orleans, LA","Civic Life","WordPress likely; custom sites may 404"
"Meredith Sell","Women's Barbell Club","https://womensbarbellclub.substack.com","https://womensbarbellclub.substack.com/feed","Newsletter - Substack","HIGH","Sports, Gender","Denver, CO","Social Issues, Lifestyle & Personal Life","Substack /feed"
"Michael Graff","Charlotte Optimist","https://charlotteoptimist.com","https://charlotteoptimist.com/feed","Newsletter - Beehiiv","HIGH","Local news, Positive News","Charlotte, NC","Civic Life, General News","Beehiiv /feed"
"Michael Horn","The Future of Education","https://michaelbhorn.substack.com","https://michaelbhorn.substack.com/feed","Newsletter - Substack","HIGH","Education, Careers","National - US","Money & Work, Civic Life","Substack /feed"
"Michael Liroff","5-4 Pod","https://www.fivefourpod.com","NEEDS_LOOKUP","Podcast","PENDING","Law/Legal Issues, Politics","New York, NY","Power & Politics","Check Listen Notes for feed URL"
"Michael MacKelvie","Michael MacKelvie","https://www.youtube.com/@michaelmackelvie​","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports, Explanatory","National - US","Journalism Formats, Lifestyle & Personal Life","fetch https://www.youtube.com/@michaelmackelvie​ extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Michael Nagrant","The Hunger","https://thehunger.substack.com","https://thehunger.substack.com/feed","Newsletter - Substack","HIGH","Restaurants, Food, Local","Chicago, IL","Lifestyle & Personal Life, Civic Life","Substack /feed"
"Michael Ruhlman","Michael Ruhlman","https://ruhlman.substack.com","https://ruhlman.substack.com/feed","Newsletter - Substack","HIGH","Food","Cleveland, OH","Lifestyle & Personal Life","Substack /feed"
"Michael Thomas","Distilled","https://www.distilled.earth","https://www.distilled.earth/feed","Newsletter - Substack","HIGH","Climate/Environment, Politics, Business","Colorado - US","Money & Work, Science, Health & Environment, Power & Politics","Substack /feed"
"Michael Wolff","Howl","https://michaelwolffnyc.substack.com","https://michaelwolffnyc.substack.com/feed","Newsletter - Substack","HIGH","Politics","New York, NY","Power & Politics","Substack /feed"
"Michelangelo Signorile","The Signorile Report","https://www.signorile.com","https://www.signorile.com/feed","Newsletter - Substack","HIGH","LGBTQIA, Politics","New York, NY","Social Issues, Power & Politics","Substack /feed"
"Micheline Maynard","CulinaryWoman","culinarywoman.substack.com","culinarywoman.substack.com/feed","Newsletter - Substack","HIGH","Business, Food, Restaurants","Michigan - US","Money & Work, Lifestyle & Personal Life","Substack /feed"
"Michelle Leder","Foot Noted","https://footnoted.com","https://footnoted.com/rss","Newsletter - Ghost","HIGH","Law/Legal Issues","National - US","Power & Politics","Ghost /rss"
"Mick Ryan","Futura Doctrina","https://mickryan.substack.com","https://mickryan.substack.com/feed","Newsletter - Substack","HIGH","National Security","Australia","Power & Politics","Substack /feed"
"Mike Butcher","Pathfounders","https://pathfounders.com","https://pathfounders.com/feed","Newsletter - Beehiiv","HIGH","Tech","United Kingdom","Money & Work","Beehiiv /feed"
"Mike Elgan","Machine Society","https://machinesociety.ai","https://machinesociety.ai/feed","Website","MEDIUM","Tech, Culture","International","Culture & Media, Money & Work","WordPress likely; custom sites may 404"
"Mike Elk","Payday Report","https://paydayreport.com","https://paydayreport.com/feed","Website","MEDIUM","Labor","Pittsburgh, PA","Money & Work","WordPress likely; custom sites may 404"
"Mike Masnick","Ctrl-Alt-Speech","https://ctrlaltspeech.com","NEEDS_LOOKUP","Podcast","PENDING","Tech","San Mateo, CA","Money & Work","Check Listen Notes for feed URL"
"Mike Shanahan","Nature Beat","https://thenaturebeat.substack.com","https://thenaturebeat.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Outdoors","United Kingdom","Science, Health & Environment, Lifestyle & Personal Life","Substack /feed"
"MIMS","Make It Make Sense","https://www.youtube.com/@MakeItMakeSensemims","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Culture, Internet Culture, Entertainment/Hollywood","National - US","Culture & Media","fetch https://www.youtube.com/@MakeItMakeSensemims extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Miranda Green","Evergreen","https://mirandacgreen.substack.com","https://mirandacgreen.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Politics","Los Angeles, CA","Science, Health & Environment, Power & Politics","Substack /feed"
"Molly O'Shea","Sourcery","https://www.sourcery.vc","https://www.sourcery.vc/feed","Newsletter - Substack","HIGH","Tech, Finance/Economics","Los Angeles, CA","Money & Work","Substack /feed"
"Molly White","Citation Needed","https://www.citationneeded.news","https://www.citationneeded.news/rss","Newsletter - Ghost","HIGH","Tech","Boston, MA","Money & Work","Ghost /rss"
"Monique O. Madan","Two can be true","https://moniqueomadan.substack.com","https://moniqueomadan.substack.com/feed","Newsletter - Substack","HIGH","Identity/Belonging, Careers, Parenting","Miami, FL","Money & Work, Social Issues, Lifestyle & Personal Life","Substack /feed"
"Naomi Brockwell","Naomi Brockwell","https://www.youtube.com/c/NaomiBrockwellTV","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","New York, NY","Money & Work","fetch https://www.youtube.com/c/NaomiBrockwellTV extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Nat Herz","Northern Journal","www.northernjournal.com","www.northernjournal.com/rss","Newsetter - Ghost","HIGH","Politics, Climate/Environment, Local","Alaska - US","Science, Health & Environment, Civic Life, Power & Politics","Ghost /rss"
"Natalie Jennings","Down From DC","https://downfromdc.substack.com","https://downfromdc.substack.com/feed","Newsletter - Substack","HIGH","Politics, Policy, Government Accountability, Local News","North Carolina - US","Power & Politics, Civic Life","Substack /feed"
"Natalie Wexler","Minding the Gap","https://nataliewexler.substack.com","https://nataliewexler.substack.com/feed","Newsletter - Substack","HIGH","Education","Washington, D.C.","Civic Life","Substack /feed"
"Nate Silver","Silver Bulletin","https://www.natesilver.net","https://www.natesilver.net/feed","Newsletter - Substack","HIGH","Explanatory, Politics","New Hampshire - US","Journalism Formats, Power & Politics","Substack /feed"
"Nathan Graber-Lipperman","Creator Mag","https://www.creatormag.blog","https://www.creatormag.blog/feed","Newsletter - Substack","HIGH","Explanatory, Internet Culture","Chicago, IL","Journalism Formats, Culture & Media","Substack /feed"
"Nathan Yau","FlowingData","https://flowingdata.com","https://flowingdata.com/feed","Website","MEDIUM","Data Visualization","National - US","Journalism Formats","WordPress likely; custom sites may 404"
"Neelima Vallangi","Climate Matters","https://climatematters.substack.com","https://climatematters.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment","South Asia","Science, Health & Environment","Substack /feed"
"Neha Ruch","Mother Untitled","https://www.motheruntitled.com","https://www.motheruntitled.com/feed","Website","MEDIUM","Identity/Belonging, Parenting","New York, NY","Social Issues, Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Neil Greenberg","Fancy Stats","https://fancystats.substack.com","https://fancystats.substack.com/feed","Newsletter - Substack","HIGH","Sports","Washington, D.C.","Lifestyle & Personal Life","Substack /feed"
"Neil Malik","The Level","https://www.readthelevel.ca","https://www.readthelevel.ca/feed","Website","MEDIUM","World","Canada","General News","WordPress likely; custom sites may 404"
"Niala Boodhoo","Niala Boodhoo","https://substack.com/@nialaboodhoo","https://substack.com/@nialaboodhoo/feed","Newsletter - Substack","HIGH","Faith/Religion","Washington, D.C.","Social Issues","Substack /feed"
"Nick Parish","Current Flow State","https://www.currentflowstate.com","https://www.currentflowstate.com/rss","Newsletter - Ghost","HIGH","Outdoors","Portland, OR","Lifestyle & Personal Life","Ghost /rss"
"Nigel Braun","NileRed","https://www.youtube.com/@NileRed","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","Canada","Science, Health & Environment","fetch https://www.youtube.com/@NileRed extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Nima Shirazi","Citations Needed","https://podcasts.apple.com/us/podcast/citations-needed/id1258545975","NEEDS_LOOKUP","Podcast","PENDING","Media/Power, Politics","New York, NY","Culture & Media, Power & Politics","Check Listen Notes for feed URL"
"Noah Smith","Noahpinion","https://www.noahpinion.blog","https://www.noahpinion.blog/feed","Newsletter - Substack","HIGH","Finance/Economics, Tech","San Francisco, CA","Money & Work","Substack /feed"
"Norm Eisen","Contrarian","https://contrarian.substack.com","https://contrarian.substack.com/feed","Newsletter - Substack","HIGH","Politics, Law/Legal Issues","Washington, D.C.","Power & Politics","Substack /feed"
"Norman Oder","Atlantic Yards/Pacific Park Report","https://normanoder.substack.com","https://normanoder.substack.com/feed","Newsletter - Substack","HIGH","Local News, Real Estate","New York, NY","Civic Life, Money & Work","Substack /feed"
"Olga Massov","Food, Recipes, a day in a life","https://itsamatteroftaste.substack.com","https://itsamatteroftaste.substack.com/feed","Newsletter - Substack","HIGH","Food, Lifestyle","Washington, D.C.","Lifestyle & Personal Life","Substack /feed"
"Olivia Ruth Messer","The Barbed Wire","https://thebarbedwire.com","https://thebarbedwire.com/feed","Website","MEDIUM","Politics","Austin, TX","Power & Politics","WordPress likely; custom sites may 404"
"Om Malik","On my Om","https://om.co","https://om.co/feed","Website","MEDIUM","Tech","San Francisco, CA","Money & Work","WordPress likely; custom sites may 404"
"Omar Raja","Omar Raja","https://www.instagram.com/omar","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports","National - US","Lifestyle & Personal Life","fetch https://www.instagram.com/omar extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Owen Jones","Owen Jones Talks","https://www.youtube.com/@OwenJonesTalks","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, World","United Kingdom","Power & Politics, General News","fetch https://www.youtube.com/@OwenJonesTalks extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Pat Myers","The Gene Pool","https://geneweingarten.substack.com","https://geneweingarten.substack.com/feed","Newsletter - Substack","HIGH","Comedy, General News","Washington, D.C.","Culture & Media, General News","Substack /feed"
"Pat The Designer (P. Kidd)","Windy City Breeze","https://www.youtube.com/@TheWindyCityBreeze","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports, Local","Chicago, IL","Civic Life, Lifestyle & Personal Life","fetch https://www.youtube.com/@TheWindyCityBreeze extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Patrick Boyle","Patrick Boyle","https://www.youtube.com/@PBoyle","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","History, Finance/Economics","National - US","Money & Work, Culture & Media","fetch https://www.youtube.com/@PBoyle extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Patrick Gray","Risky Business","https://podcasts.apple.com/us/podcast/risky-business/id216478078","NEEDS_LOOKUP","Podcast","PENDING","Tech","Australia","Money & Work","Check Listen Notes for feed URL"
"Patrick Kennedy","Serve the Home","https://www.youtube.com/ServeTheHomeVideo","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Scottsdale, AZ","Money & Work","fetch https://www.youtube.com/ServeTheHomeVideo extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Patrick McNamara","Oh My Rockness","www.ohmyrockness.com","www.ohmyrockness.com/feed","Website","MEDIUM","Things to do, Music","New York, NY","Culture & Media, Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Patrick Pfingsten","The Illinoize","www.theillinoize.com","www.theillinoize.com/feed","Website","MEDIUM","Politics, Local","Illinois - US","Civic Life, Power & Politics","WordPress likely; custom sites may 404"
"Patrick, Jeremy, Randy Richardson","Wrigleyville Nation","https://www.wrigleyvillenation.com/about","https://www.wrigleyvillenation.com/about/feed","Website","MEDIUM","Sports, Local","Chicago, IL","Civic Life, Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Paul ""Barbs"" Barbato","Geography Now","https://www.youtube.com/GeographyNow","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, World, Travel","Los Angeles, CA","Journalism Formats, Lifestyle & Personal Life, General News","fetch https://www.youtube.com/GeographyNow extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Paul Brandus","Disinformation Wire","https://disinformationwire.substack.com","https://disinformationwire.substack.com/feed","Newsletter - Substack","HIGH","Investigative","Virginia - US","Journalism Formats","Substack /feed"
"Paul Fain","The Job","https://the-job.beehiiv.com","https://the-job.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","Education, Careers","Columbus, OH","Money & Work, Civic Life","Beehiiv /feed"
"Paul Krugman","Paul Krugman","https://paulkrugman.substack.com","https://paulkrugman.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics, World","New York, NY","Money & Work, General News","Substack /feed"
"Paul Offit","Beyond the Noise","https://pauloffit.substack.com","https://pauloffit.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness, Science","Philadelphia, PA","Science, Health & Environment","Substack /feed"
"Paul Queary","The Washington Observer","https://washingtonobserver.substack.com","https://washingtonobserver.substack.com/feed","Newsletter - Substack","HIGH","Politics, Local","Washington - US","Civic Life, Power & Politics","Substack /feed"
"Pete Enns","The Bible for Normal People","https://thebiblefornormalpeople.com","NEEDS_LOOKUP","Podcast","PENDING","Faith/Religion","Philadelphia, PA","Social Issues","Check Listen Notes for feed URL"
"Pete Kastanes","Vanished Chicagoland Stories","https://vanishedchicagoland.blog/home","NEEDS_LOOKUP","Podcast","PENDING","Culture, Explanatory, Local, History","Chicago, IL","Culture & Media, Journalism Formats, Civic Life","Check Listen Notes for feed URL"
"Pete Pachal","The Medai Copilot","https://mediacopilot.substack.com","https://mediacopilot.substack.com/feed","Newsletter - Substack","HIGH","Tech, Media/Power","New York, NY","Culture & Media, Money & Work","Substack /feed"
"Peter Beck","CourtWatch","https://www.courtwatch.news","https://www.courtwatch.news/feed","Newsletter - Beehiiv","HIGH","Law/Legal Issues","National - US","Power & Politics","Beehiiv /feed"
"Peter Erdelyi","Media Finance Monitor","https://funds4media.substack.com","https://funds4media.substack.com/feed","Newsletter - Substack","HIGH","World, Media/Power","Hungary","Culture & Media, General News","Substack /feed"
"Peter Geoghegan","Democracy for Sale","https://democracyforsale.substack.com","https://democracyforsale.substack.com/feed","Newsletter - Substack","HIGH","Investigative, Politics, Government Accountability","United Kingdom","Power & Politics, Journalism Formats","Substack /feed"
"Peter Greene","Curmudgucation","https://curmudgucation.blogspot.com","https://curmudgucation.blogspot.com/feed","Website","MEDIUM","Education","Pennsylvania - US","Civic Life","WordPress likely; custom sites may 404"
"Peter Kalmus","Climate Human","https://substack.com/@climatehuman","https://substack.com/@climatehuman/feed","Newsletter - Substack","HIGH","Climate/Environment","North Carolina - US","Science, Health & Environment","Substack /feed"
"Peter Shamshiri","5-4 Pod","https://www.fivefourpod.com","NEEDS_LOOKUP","Podcast","PENDING","Law/Legal Issues, Politics","National - US","Power & Politics","Check Listen Notes for feed URL"
"Petula Devorak","Persisters","https://petuladvorak.substack.com","https://petuladvorak.substack.com/feed","Newsletter - Substack","HIGH","Local News","Washington, D.C.","Civic Life","Substack /feed"
"Phil Levin","Super Nuclear","https://supernuclear.substack.com","https://supernuclear.substack.com/feed","Newsletter - Substack","HIGH","Lifestyle, Home","New York, NY","Lifestyle & Personal Life","Substack /feed"
"Phil Rosen","Opening Bell Daily","https://www.openingbelldailynews.com","https://www.openingbelldailynews.com/feed","Newsletter - Beehiiv","HIGH","Finance/Economics","New York, NY","Money & Work","Beehiiv /feed"
"Philip DeFranco","The Philip DeFranco Show","https://www.youtube.com/@PhilipDeFranco","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","General News, Politics","National - US","General News, Power & Politics","fetch https://www.youtube.com/@PhilipDeFranco extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Philipp Dettmer","Kurzgesagt - In a Nutshell","https://www.youtube.com/@kurzgesagt","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science, Tech","Germany","Science, Health & Environment, Money & Work","fetch https://www.youtube.com/@kurzgesagt extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Phillips P. O'Brien","Phillips P. O'Brien","https://phillipspobrien.substack.com","https://phillipspobrien.substack.com/feed","Newsletter - Substack","HIGH","History","Scotland","Culture & Media","Substack /feed"
"Phoebe Zerwick","Down From DC","https://downfromdc.substack.com","https://downfromdc.substack.com/feed","Newsletter - Substack","HIGH","Politics, Policy, Government Accountability, Local News","North Carolina - US","Power & Politics, Civic Life","Substack /feed"
"PJ Vogt","Search Engine","https://www.instagram.com/pjvogt","NEEDS_LOOKUP","Podcast","PENDING","Tech, Culture, Explanatory","New York, NY","Culture & Media, Journalism Formats, Money & Work","Check Listen Notes for feed URL"
"Prakash Loungani","Global Housing Watch","https://globalhousingwatch.substack.com","https://globalhousingwatch.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics","Washington, D.C.","Money & Work","Substack /feed"
"Priti Patnaik","Geneva Health Files","https://genevahealthfiles.substack.com","https://genevahealthfiles.substack.com/feed","Newsletter - Substack","HIGH","Investigative, Media/Power","Switzerland","Journalism Formats, Culture & Media","Substack /feed"
"Rachel Bade","The Inner Circle","https://rachaelbade.substack.com","https://rachaelbade.substack.com/feed","Newsletter - Substack","HIGH","Politics","National - US","Power & Politics","Substack /feed"
"Rachel Cohen","Planting Trees","https://rachelsnewsletter.substack.com","https://rachelsnewsletter.substack.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues, Politics","National - US","Power & Politics","Substack /feed"
"Rachel Donald","Planet: Critical","https://www.planetcritical.com","https://www.planetcritical.com/rss","Newsletter - Ghost","HIGH","Climate/Environment, Finance/Economics, Politics, World","United Kingdom","Science, Health & Environment, Money & Work, Power & Politics, General News","Ghost /rss"
"Rachel Karten","Link in Bio","https://www.milkkarten.net","https://www.milkkarten.net/feed","Newsletter - Substack","HIGH","Tech, Media/Power, Culture","Los Angeles, CA","Culture & Media, Money & Work","Substack /feed"
"Radley Balko","The Watch","https://radleybalko.substack.com","https://radleybalko.substack.com/feed","Newsletter - Substack","HIGH","Crime, Investigative","National - US","Civic Life, Journalism Formats","Substack /feed"
"Raelyn Roberson","Raelyn.info","https://raelyn.info","https://raelyn.info/feed","Website","MEDIUM","Tech, Policy","Washington, D.C.","Power & Politics, Money & Work","WordPress likely; custom sites may 404"
"Rahim Jessani","Bottom Up Media","https://bottomup.news","https://bottomup.news/feed","Newsletter - Substack","HIGH","General News, Media/Power","Boston, MA","General News, Culture & Media","Substack /feed"
"Ravi Somaiya","Bungalow Magazine","https://bungalow-magazine.com","https://bungalow-magazine.com/feed","Newsletter - Beehiiv","HIGH","Investigative","New York, NY","Journalism Formats","Beehiiv /feed"
"Rebecca ""Becky"" Smethurst","Dr. Becky","https://www.youtube.com/@DrBecky","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","United Kingdom","Science, Health & Environment","fetch https://www.youtube.com/@DrBecky extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Rebecca Enberg","Your House Machine","https://www.yourhousemachine.com","https://www.yourhousemachine.com/feed","Newsletter - Substack","HIGH","Home, Tech","Portland, OR","Lifestyle & Personal Life, Money & Work","Substack /feed"
"Rebecca Nagle","Native America","https://gohini.substack.com","https://gohini.substack.com/feed","Newsletter - Substack","HIGH","Politics, Identity/Belonging","Oklahoma - US","Social Issues, Power & Politics","Substack /feed"
"Renee Knake Jefferson","Legal Ethics Roundup","https://legalethics.substack.com","https://legalethics.substack.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues","Houston, TX","Power & Politics","Substack /feed"
"Rey Katz","Amplify Respect","https://www.amplifyrespect.com","https://www.amplifyrespect.com/rss","Newsletter - Ghost","HIGH","LGBTQIA","Boston, MA","Social Issues","Ghost /rss"
"Rhiannon Hamam","5-4 Pod","https://www.fivefourpod.com","NEEDS_LOOKUP","Podcast","PENDING","Law/Legal Issues, Politics","Austin, TX","Power & Politics","Check Listen Notes for feed URL"
"Ricardo Gamboa","The Hoodoise","https://hoodoisie.wordpress.com/about","NEEDS_LOOKUP","Podcast","PENDING","Culture, Government Accountability, Politics, Local, Identity/Belonging","Chicago, IL","Culture & Media, Power & Politics, Social Issues, Civic Life","Check Listen Notes for feed URL"
"Rich Leiby","Rich Leiby","https://rleiby.substack.com","https://rleiby.substack.com/feed","Newsletter - Substack","HIGH","General News","Washington, D.C.","General News","Substack /feed"
"Rich Miller","Capitol Fax","capitolfax.com","capitolfax.com/feed","Website","MEDIUM","Politics, Local","Illinois - US","Civic Life, Power & Politics","WordPress likely; custom sites may 404"
"Richard Lawson","Premiere Party","https://www.premiereparty.com","https://www.premiereparty.com/feed","Newsletter - Beehiiv","HIGH","Entertainment/Hollywood, Film/Movies","New York, NY","Culture & Media","Beehiiv /feed"
"Richard Pretorius","Wanderings & Wisdoms","https://wanderingsandwisdoms.substack.com","https://wanderingsandwisdoms.substack.com/feed","Newsletter - Substack","HIGH","Day in a Life, Travel","New York, NY","Journalism Formats, Lifestyle & Personal Life","Substack /feed"
"Rick Ellis","Too Much TV","https://toomuchtv.substack.com","https://toomuchtv.substack.com/feed","Newsletter - Substack","HIGH","Entertainment/Hollywood","St. Paul, MN","Culture & Media","Substack /feed"
"Rick Hasen","Election Law Blog","https://electionlawblog.org","https://electionlawblog.org/feed","Website","MEDIUM","Law/Legal Issues","Los Angeles, CA","Power & Politics","WordPress likely; custom sites may 404"
"Robert Cottrell","The Browser","https://thebrowser.com","https://thebrowser.com/rss","Newsletter - Ghost","HIGH","General News","International","General News","Ghost /rss"
"Robert Kelchen","Kelchen on Higher Ed","https://robertkelchen.com/kelchen-on-education","https://robertkelchen.com/kelchen-on-education/feed","Website","MEDIUM","Education","Knoxville, TN","Civic Life","WordPress likely; custom sites may 404"
"Robert Scoble","Scobleizer","https://www.unaligned.io","https://www.unaligned.io/rss","Newsletter - Ghost","HIGH","Tech","San Jose, CA","Money & Work","Ghost /rss"
"Roger Seheult","MedCram","https://www.youtube.com/@Medcram","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, Education","Oregon - US","Civic Life, Journalism Formats","fetch https://www.youtube.com/@Medcram extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Rollie Williams","Climate Town","https://www.youtube.com/climatetown","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Climate/Environment","New York, NY","Science, Health & Environment","fetch https://www.youtube.com/climatetown extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Ron Charles","Ron Charles","https://substack.com/@roncharles","https://substack.com/@roncharles/feed","Newsletter - Substack","HIGH","Books/Writing, Art","Washington, D.C.","Culture & Media","Substack /feed"
"Rory Stewart","Rest Is Politics","https://www.youtube.com/@restispolitics","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, World","United Kingdom","Power & Politics, General News","fetch https://www.youtube.com/@restispolitics extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Rose Thomas Bannister","Modo di Bere","https://www.mododibere.com","https://www.mododibere.com/feed","Website","MEDIUM","Food, Language, Travel","New York, NY","Lifestyle & Personal Life, Culture & Media","WordPress likely; custom sites may 404"
"Ross Barkan","Political Currents","rosselliotbarkan.com","rosselliotbarkan.com/feed","Newsletter - Substack","HIGH","Politics","National - US","Power & Politics","Substack /feed"
"Rowan Cheung","The Rundown","https://www.rundown.ai","https://www.rundown.ai/feed","Website","MEDIUM","Tech","National - US","Money & Work","WordPress likely; custom sites may 404"
"Russ Mould","Commodity Context","https://www.commoditycontext.com","https://www.commoditycontext.com/feed","Newsletter - Substack","HIGH","Finance/Economics","Canada","Money & Work","Substack /feed"
"Rusty Foster","Today in Tabs","https://www.todayintabs.com","https://www.todayintabs.com/feed","Newsletter - Beehiiv","HIGH","Media/Power","National - US","Culture & Media","Beehiiv /feed"
"Ruth Ben-Ghiat","Lucid","https://lucid.substack.com","https://lucid.substack.com/feed","Newsletter - Substack","HIGH","History, Media/Power","New York, NY","Culture & Media","Substack /feed"
"Ruth Reichl","La Briffe","https://ruthreichl.substack.com","https://ruthreichl.substack.com/feed","Newsletter - Substack","HIGH","Food, Restaurants","New York - US","Lifestyle & Personal Life","Substack /feed"
"Ryan Goodman","Just Security","https://www.justsecurity.org","https://www.justsecurity.org/feed","Website","MEDIUM","Law/Legal Issues","New York, NY","Power & Politics","WordPress likely; custom sites may 404"
"Ryan Grim","Drop Site News","https://www.dropsitenews.com","https://www.dropsitenews.com/feed","Newsletter - Substack","HIGH","Investigative, World","Washington, D.C.","Journalism Formats, General News","Substack /feed"
"Ryan Lizza","Telos News","https://substack.com/@ryanlizza","https://substack.com/@ryanlizza/feed","Newsletter - Substack","HIGH","Politics","Washington, D.C.","Power & Politics","Substack /feed"
